iperf 3.7
Linux netviews 5.4.0-53-generic #59-Ubuntu SMP Wed Oct 21 09:38:44 UTC 2020 x86_64
Control connection MSS 1448
Time: Wed, 18 Nov 2020 04:22:15 GMT
Connecting to host 10.0.0.10, port 81
      Cookie: kowbz6ltguxcjwsx6tubx4cjjnezf6jvspko
      TCP MSS: 1448 (default)
[SUM]   2.00-3.00   sec  4.74 MBytes  39.8 Mbits/sec  498             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   10   2.83 KBytes       
[  7]   3.00-4.00   sec  76.4 KBytes   626 Kbits/sec   11   2.83 KBytes       
[  9]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   16   4.24 KBytes       
[ 11]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   12   2.83 KBytes       
[ 13]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   17   2.83 KBytes       
[ 15]   3.00-4.00   sec  65.0 KBytes   533 Kbits/sec   11   2.83 KBytes       
[ 17]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   13   1.41 KBytes       
[ 19]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   12   4.24 KBytes       
[ 21]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   13   4.24 KBytes       
[ 23]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   10   1.41 KBytes       
[ 25]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    7   5.66 KBytes       
[ 27]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    9   2.83 KBytes       
[ 29]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   16   4.24 KBytes       
[ 31]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    4   5.66 KBytes       
[ 33]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   14   5.66 KBytes       
[ 35]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    9   2.83 KBytes       
[ 37]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   10   4.24 KBytes       
[ 39]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   10   4.24 KBytes       
[ 41]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   16   4.24 KBytes       
[ 43]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   13   1.41 KBytes       
[ 45]   3.00-4.00   sec   158 KBytes  1.30 Mbits/sec   11   4.24 KBytes       
[ 47]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   11   4.24 KBytes       
[ 49]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    9   4.24 KBytes       
[ 51]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec   13   5.66 KBytes       
[ 53]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   10   5.66 KBytes       
[ 55]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   12   4.24 KBytes       
[ 57]   3.00-4.00   sec   132 KBytes  1.08 Mbits/sec    7   7.07 KBytes       
[ 59]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   15   2.83 KBytes       
