nifwd_sender,7.98,48.0,94.8,64.6,48.2,47.0,43.2,67.0,97.3,48.4,31.4,80.4,466.0,97.7,193.0,196.0,48.6,26.0,48.2,30.5,4.33,47.5,50.8,27.8
nifwd_receiver,7.95,47.7,94.5,64.2,47.9,46.7,43.0,66.6,96.6,47.9,31.3,80.0,465.0,97.5,193.0,195.0,48.3,25.8,48.0,30.3,4.31,47.2,50.4,27.7
nifwd_sender,22.6,51.0,25.8,18.9,102.0,50.4,101.0,79.9,58.8,98.7,50.7,51.9,292.0,210.0,260.0,190.0,54.3,52.5,51.1,6.9,7.11,20.5,6.84,50.4
nifwd_receiver,22.5,50.7,25.7,18.8,101.0,50.1,101.0,79.5,58.5,98.3,50.4,51.3,291.0,209.0,260.0,190.0,54.1,52.4,50.8,6.88,7.07,20.4,6.8,50.2
nifwd_sender,95.8,4.36,13.8,18.9,48.1,94.0,47.4,47.2,93.4,47.6,95.2,48.0,276.0,176.0,265.0,234.0,51.1,19.2,48.2,10.7,4.51,27.2,95.9,49.6
nifwd_receiver,95.4,4.33,13.7,18.8,47.8,93.7,47.2,46.9,92.7,47.3,94.8,47.7,276.0,176.0,265.0,234.0,50.8,19.2,48.0,10.6,4.48,27.1,95.5,49.2
nifwd_sender,4.24,5.26,46.8,58.2,52.1,45.9,100.0,45.3,46.5,75.1,46.8,46.6,258.0,264.0,199.0,232.0,49.7,24.9,14.6,46.8,93.8,4.17,98.8,56.4
nifwd_receiver,4.21,5.23,46.4,57.8,51.8,45.5,99.9,45.0,46.3,74.6,46.5,46.2,257.0,263.0,199.0,232.0,49.4,24.7,14.5,46.4,93.4,4.15,98.3,56.0
nifwd_sender,13.6,47.5,4.34,47.2,82.2,48.6,115.0,40.0,95.1,45.4,48.9,48.1,236.0,184.0,252.0,283.0,50.9,19.1,48.3,22.4,95.9,7.03,17.3,66.6
nifwd_receiver,13.6,47.1,4.31,46.9,81.7,48.3,114.0,39.8,94.6,45.2,48.3,47.8,236.0,183.0,251.0,282.0,50.6,19.0,48.1,22.3,95.4,6.99,17.2,66.2
nifwd_sender,44.4,6.79,54.4,74.3,49.2,57.5,49.1,75.0,46.9,49.4,82.0,73.3,317.0,233.0,244.0,161.0,24.4,5.4,53.1,49.3,9.63,49.3,50.5,61.0
nifwd_receiver,44.3,6.74,54.1,73.9,49.0,57.2,48.9,74.5,46.7,48.9,81.5,72.8,317.0,232.0,244.0,161.0,24.3,5.36,52.8,49.2,9.59,49.0,50.1,60.6
nifwd_sender,48.3,7.21,49.1,94.6,51.7,6.32,67.6,47.2,141.0,60.5,43.6,61.5,246.0,192.0,289.0,226.0,48.7,31.4,15.2,29.7,4.42,51.2,49.1,52.3
nifwd_receiver,48.1,7.17,48.8,94.2,51.4,6.29,67.1,47.0,140.0,59.9,43.4,60.9,245.0,191.0,288.0,226.0,48.4,31.2,15.2,29.5,4.4,50.8,48.8,51.9
nifwd_sender,6.29,4.13,90.7,88.6,90.8,44.4,61.1,43.8,45.3,37.7,45.9,75.1,229.0,198.0,270.0,253.0,24.4,41.0,92.2,16.8,6.26,4.04,91.1,51.7
nifwd_receiver,6.25,4.1,90.2,88.1,90.2,44.2,60.7,43.6,45.1,37.5,45.5,74.1,229.0,198.0,270.0,253.0,24.3,40.7,91.6,16.7,6.21,4.03,90.8,51.2
nifwd_sender,6.42,4.19,55.2,47.3,50.2,46.9,47.7,46.9,46.8,47.3,80.1,47.8,305.0,209.0,245.0,195.0,49.5,47.9,24.1,47.2,30.6,47.4,142.0,47.4
nifwd_receiver,6.39,4.17,54.8,47.0,49.8,46.7,47.4,46.7,46.5,46.9,79.5,47.6,304.0,209.0,244.0,194.0,49.2,47.7,24.0,47.0,30.4,47.0,142.0,47.1
nifwd_sender,89.7,43.7,62.0,53.3,8.75,43.6,46.9,43.9,80.7,69.8,86.2,65.7,281.0,147.0,271.0,255.0,47.5,18.5,18.4,10.0,7.8,4.03,90.1,71.6
nifwd_receiver,89.2,43.6,61.6,52.8,8.7,43.4,46.5,43.6,80.4,69.4,85.9,65.2,280.0,147.0,270.0,254.0,47.2,18.4,18.2,9.95,7.76,4.02,89.8,71.1
nifwd_sender,4.23,3.94,46.3,42.6,55.1,43.0,45.7,53.3,45.3,43.7,95.5,80.3,295.0,271.0,193.0,194.0,48.4,30.0,46.8,95.8,4.14,43.9,90.9,43.2
