fwd_sender,74.2,48.8,48.6,61.6,44.9,92.4,148.0,21.3,72.6,12.1,38.7,41.8,271.0,225.0,229.0,226.0,44.7,37.9,32.0,58.6,6.68,31.4,13.9,17.6
fwd_receiver,74.1,48.6,48.5,61.5,44.9,92.1,147.0,21.2,72.4,12.1,38.7,41.6,270.0,224.0,228.0,225.0,44.6,37.8,31.9,58.4,6.67,31.3,13.9,17.5
fwd_sender,12.6,56.4,52.6,57.7,70.1,17.3,58.7,69.2,33.4,28.4,64.9,61.0,261.0,119.0,223.0,351.0,66.1,50.7,69.2,54.2,32.0,6.25,71.4,20.4
fwd_receiver,12.5,56.3,52.5,57.6,69.9,17.3,58.5,69.0,33.3,28.3,64.7,60.8,261.0,118.0,223.0,350.0,65.8,50.4,68.9,54.0,31.9,6.24,71.2,20.3
fwd_sender,68.8,64.7,40.7,69.8,18.9,54.4,55.7,41.8,68.4,26.8,63.9,63.4,392.0,188.0,210.0,163.0,68.0,40.3,37.7,22.8,6.27,6.26,63.2,69.3
fwd_receiver,68.6,64.5,40.6,69.6,18.9,54.2,55.4,41.7,68.3,26.7,63.8,63.1,391.0,188.0,209.0,162.0,67.9,40.2,37.6,22.7,6.26,6.25,63.0,69.1
fwd_sender,35.4,44.1,74.6,74.8,41.9,32.0,48.2,43.1,68.7,6.88,73.2,37.5,319.0,193.0,261.0,181.0,43.0,53.2,68.8,35.4,6.82,6.74,71.6,85.2
fwd_receiver,35.3,44.1,74.3,74.6,41.8,31.9,48.1,43.1,68.4,6.86,73.0,37.4,318.0,193.0,260.0,181.0,42.9,53.0,68.6,35.3,6.81,6.73,71.4,85.0
fwd_sender,67.4,40.5,28.0,70.5,100.0,17.3,67.5,70.0,56.4,69.9,17.9,62.2,388.0,153.0,278.0,133.0,12.5,29.0,34.6,65.7,8.08,6.34,69.6,57.8
fwd_receiver,67.3,40.4,27.9,70.4,99.6,17.2,67.4,69.8,56.3,69.7,17.9,61.9,387.0,153.0,278.0,133.0,12.5,28.9,34.5,65.6,8.05,6.33,69.4,57.7
fwd_sender,42.9,32.3,6.69,13.6,69.2,47.0,6.44,27.9,49.5,11.4,27.2,14.0,272.0,350.0,235.0,96.5,22.5,133.0,55.1,56.3,6.2,7.43,190.0,131.0
fwd_receiver,42.7,32.2,6.66,13.5,69.0,46.8,6.4,27.8,49.3,11.3,27.1,13.9,271.0,349.0,234.0,96.3,22.3,133.0,54.8,56.2,6.18,7.39,189.0,131.0
fwd_sender,72.3,69.4,72.4,46.6,69.4,8.46,61.4,55.1,24.8,30.3,72.5,54.5,228.0,316.0,214.0,195.0,72.7,35.5,8.92,58.3,38.6,6.93,64.4,29.3
fwd_receiver,72.1,69.2,72.1,46.5,69.3,8.42,61.1,54.8,24.7,30.2,72.3,54.1,227.0,315.0,214.0,195.0,72.3,35.3,8.89,58.0,38.5,6.91,64.3,29.2
fwd_sender,37.9,77.3,34.5,7.74,64.6,37.6,28.3,57.8,63.9,7.19,167.0,75.3,337.0,122.0,377.0,117.0,27.8,25.8,43.8,66.4,6.91,11.3,76.9,31.7
fwd_receiver,37.8,77.0,34.5,7.71,64.5,37.5,28.2,57.7,63.8,7.17,167.0,75.2,337.0,121.0,376.0,117.0,27.7,25.8,43.7,66.1,6.9,11.2,76.6,31.6
fwd_sender,35.0,12.3,70.6,40.4,65.3,62.2,69.7,17.1,53.1,55.2,65.3,43.9,274.0,158.0,241.0,280.0,67.7,43.2,70.7,36.5,35.9,6.29,69.4,32.3
fwd_receiver,34.8,12.2,70.4,40.3,65.1,61.9,69.5,17.1,53.0,55.1,65.0,43.9,273.0,158.0,240.0,280.0,67.4,43.1,70.5,36.4,35.7,6.28,69.3,32.2
fwd_sender,30.3,58.2,67.3,25.1,38.0,33.2,72.3,62.7,72.5,73.2,45.8,59.8,342.0,108.0,212.0,292.0,35.7,43.4,63.4,19.8,6.99,39.8,71.6,33.1
fwd_receiver,30.3,58.1,67.2,25.0,37.9,33.0,72.0,62.4,72.4,73.0,45.7,59.6,341.0,108.0,212.0,291.0,35.7,43.3,63.2,19.8,6.98,39.7,71.5,33.0
fwd_sender,72.0,72.8,23.7,72.5,72.3,72.7,65.0,41.4,48.0,14.9,47.7,21.9,354.0,232.0,247.0,120.0,70.4,27.9,67.8,109.0,6.58,8.59,6.64,30.0
fwd_receiver,71.7,72.6,23.6,72.4,72.1,72.5,64.8,41.2,47.9,14.8,47.5,21.8,354.0,231.0,246.0,119.0,70.3,27.9,67.6,109.0,6.56,8.57,6.62,29.9
fwd_sender,83.5,29.2,9.54,33.9,13.4,39.6,22.8,36.4,37.2,24.0,68.2,68.2,236.0,200.0,248.0,267.0,314.0,7.8,26.6,68.0,7.42,7.45,6.27,46.0
fwd_receiver,83.2,29.1,9.5,33.8,13.4,39.5,22.7,36.4,37.1,23.9,68.1,68.0,236.0,200.0,248.0,267.0,312.0,7.78,26.6,67.7,7.4,7.42,6.26,45.9
fwd_sender,73.7,59.7,71.2,35.5,73.0,62.8,60.9,12.6,73.0,7.71,64.3,39.3,231.0,115.0,361.0,246.0,72.1,52.2,71.9,28.0,9.81,6.58,7.05,70.6
fwd_receiver,73.5,59.7,71.0,35.4,72.8,62.7,60.7,12.5,72.8,7.68,64.2,39.2,230.0,115.0,360.0,246.0,71.8,52.1,71.7,27.9,9.78,6.56,7.04,70.5
fwd_sender,68.3,29.8,17.5,63.6,24.2,27.7,55.8,25.7,36.2,6.66,54.8,39.9,329.0,117.0,243.0,263.0,89.7,62.0,71.3,69.2,6.33,6.29,6.34,188.0
fwd_receiver,68.1,29.7,17.5,63.5,24.1,27.6,55.7,25.7,36.0,6.63,54.7,39.7,329.0,117.0,242.0,262.0,89.4,61.9,71.1,69.0,6.31,6.28,6.32,188.0
fwd_sender,17.1,42.6,73.7,72.7,72.8,28.7,59.6,63.0,52.2,31.3,65.6,24.8,380.0,182.0,183.0,209.0,28.6,125.0,74.1,71.7,17.9,7.94,6.74,14.6
fwd_receiver,17.1,42.5,73.4,72.6,72.6,28.6,59.5,62.8,52.1,31.2,65.5,24.7,379.0,182.0,182.0,209.0,28.6,125.0,74.0,71.6,17.8,7.92,6.72,14.5
fwd_sender,59.9,58.3,68.4,66.5,57.8,29.3,46.8,58.0,72.3,18.9,41.0,16.3,298.0,107.0,352.0,196.0,143.0,48.0,61.7,10.0,6.92,6.4,10.8,70.6
